Item_Id,App_Name,Title,Release_Date,Release_Year,Price,Genres,Specs,Early_Access,Developer,Publisher
565320,Pixel Puzzles Ultimate Puzzle Pack Winter,Pixel Puzzles Ultimate - Puzzle Pack: Winter,2016-02-12,2016,4.99,"Casual,  Free to Play,  Indie,  Simulation,  Sports,  Strategy","Single-player, Downloadable Content, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Stats, Steam Leaderboards",False,Dl Softworks,Kiss Ltd
556130,Drones The Human Condition,"Drones, The Human Condition",2016-01-12,2016,2.99,"Action,  Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards",False,Blunt Games,Ninja In A Tux
514150,Line Of Sight Vietnam,Line of Sight: Vietnam,2003-05-03,2003,9.99,Action,Single-player,False,Nfusion Interactive,Retroism
542910,Crumbled World,Crumbled World,2016-01-12,2016,9.99,"Indie,  Strategy,  Early Access","Single-player, Multi-player, Online Multi-Player, Online Co-op, Steam Achievements, Includes level editor",True,Clone Corps,Clone Corps
559350,Eurgava Fight For Haaria,EURGAVA™ - Fight for Haaria,2016-01-12,2016,7.99,"Casual,  Indie,  RPG,  Strategy","Single-player, Steam Trading Cards",False,Ibrahim Indra Baskara,Ibrahim Indra Baskara
449730,Ahnayro The Dream World,Ahnayro: The Dream World,2016-10-06,2016,4.99,"Adventure,  Casual,  Indie,  Strategy","Single-player, Steam Achievements, Steam Cloud",False,Alice Amp Smith,Alice Amp Smith
547010,Terminal Hacker,Terminal Hacker,2016-01-12,2016,0.0,"Casual,  Free to Play,  Indie","Single-player, Steam Achievements, Stats, Steam Leaderboards",False,Lordloej,Lordloej
547030,Terminal Hacker Payload,Terminal Hacker - Payload,2016-01-12,2016,0.99,"Casual,  Free to Play,  Indie","Single-player, Downloadable Content, Steam Achievements, Stats, Steam Leaderboards",False,Lordloej,Lordloej
539980,Space Cat,Space Cat,2016-02-12,2016,4.99,"Action,  Adventure,  Casual,  Indie","Single-player, Multi-player, Local Multi-Player, Co-op, Local Co-op, Shared/Split Screen, Full controller support",False,Argagonky,Argagonky
563180,Dispersio,Dispersio,2016-01-12,2016,0.99,"Adventure,  Indie","Single-player, Steam Achievements, Partial Controller Support, Steam Cloud",False,Achpile,Achpile
561340,Merlin Adventurer Store,Merlin adventurer store,2016-02-12,2016,2.99,"Casual,  Indie,  Simulation","Single-player, Steam Achievements, Steam Trading Cards",False,Dyingcat,Dyingcat
564030,The Uncertain Episode The Last Quiet Day Soundtrack And Artbook,The Uncertain: Episode 1 - The Last Quiet Day Soundtrack and Artbook,2016-02-12,2016,0.0,"Adventure,  Free to Play,  Indie","Single-player, Downloadable Content",False,Comongames,Nan
497080,Construct Escape The System,Construct: Escape the System,2016-02-12,2016,7.99,"Action,  Adventure,  Indie","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Stats, Steam Leaderboards",False,Oliver Boyce,Immanitas Entertainment
563282,Fourchords Guitar Karaoke Daughtry,FourChords Guitar Karaoke - Daughtry,2016-01-12,2016,4.99,"Casual,  Indie,  Simulation","Single-player, Downloadable Content, Steam Achievements, Full controller support, Steam Trading Cards",False,Musopia,Nan
422191,Drod Smitemasters Selection Expansions,DROD: Smitemaster's Selection Expansions 3+4,2016-01-12,2016,4.99,"Adventure,  Indie,  Strategy","Single-player, Downloadable Content, Steam Achievements, Captions available, Steam Cloud, Includes level editor",False,Caravel Games,Caravel Games
564360,Steep Season Pass,Steep™ - Season Pass,2016-02-12,2016,19.99,"Action,  Sports","Single-player, Online Multi-Player, Downloadable Content, Partial Controller Support",False,Ubisoft Annecyubisoft Montpellierubisoft Kiev,Ubisoft
540720,Euro Truck Simulator Finnish Paint Jobs Pack,Euro Truck Simulator 2 - Finnish Paint Jobs Pack,2016-01-12,2016,0.99,"Indie,  Simulation","Single-player, Downloadable Content, Steam Achievements, Steam Trading Cards, Steam Workshop, Partial Controller Support, Includes level editor",False,Scs Software,Scs Software
540721,Euro Truck Simulator Belgian Paint Jobs Pack,Euro Truck Simulator 2 - Belgian Paint Jobs Pack,2016-01-12,2016,0.99,"Indie,  Simulation","Single-player, Downloadable Content, Steam Achievements, Steam Trading Cards, Steam Workshop, Partial Controller Support, Includes level editor",False,Scs Software,Scs Software
554130,Fantasy Grounds Minidungeon The Soul Of A Prince E,Fantasy Grounds - Mini-Dungeon #014: The Soul of a Prince (5E),2016-01-12,2016,2.99,"Indie,  RPG,  Strategy","Multi-player, Co-op, Cross-Platform Multiplayer, Downloadable Content",False,Smiteworks Usa Llc,Nan
554500,Fantasy Grounds Minidungeon Torment At Torni Tower E,Fantasy Grounds - Mini-Dungeon #015: Torment at Torni Tower (5E),2016-01-12,2016,2.99,"Indie,  RPG,  Strategy","Multi-player, Co-op, Cross-Platform Multiplayer, Downloadable Content",False,Smiteworks Usa Llc,Nan
561310,Fantasy Grounds Beneath The Festered Sun Pfrpg,Fantasy Grounds -  Beneath the Festered Sun (PFRPG),2016-01-12,2016,8.99,"Indie,  RPG,  Strategy","Multi-player, Co-op, Cross-Platform Multiplayer, Downloadable Content",False,Smiteworks Usa Llc,Nan
560670,Fantasy Grounds Daring Tales Of Chivalry Death At The Joust Savage Worlds,Fantasy Grounds - Daring Tales of Chivalry #02: Death at the Joust (Savage Worlds),2016-01-12,2016,7.99,"Indie,  RPG,  Strategy","Multi-player, Co-op, Cross-Platform Multiplayer, Downloadable Content",False,Smiteworks Usa Llc,Nan
559790,Fantasy Grounds Kithtakharos Seal The Rift Epfrpg,Fantasy Grounds - Kith'takharos: Seal the Rift (3.5E/PFRPG),2016-01-12,2016,7.99,"Indie,  RPG,  Strategy","Multi-player, Co-op, Cross-Platform Multiplayer, Downloadable Content",False,Smiteworks Usa Llc,Nan
551810,Motorsport Manager Livery Pack,Motorsport Manager - Livery Pack,2016-01-12,2016,0.0,"Racing,  Simulation,  Sports,  Strategy","Single-player, Downloadable Content, Steam Achievements, Steam Trading Cards, Steam Workshop, Steam Cloud",False,Playsport Games,Sega
527420,Demon Hunter Revelation,Demon Hunter 3: Revelation,2016-01-12,2016,9.99,"Adventure,  Casual","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud",False,Brave Giant Ltd,Artifex Mundi
563590,Astervoid Soundtrack,Astervoid 2000 Soundtrack,2016-01-12,2016,2.99,"Action,  Casual,  Indie","Single-player, Local Multi-Player, Shared/Split Screen, Downloadable Content, Full controller support",False,Mad Capacitylrevg,Nan
423870,Astervoid,Astervoid 2000,2016-01-12,2016,9.99,"Action,  Casual,  Indie","Single-player, Local Multi-Player, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Leaderboards",False,Mad Capacitylrevg,Mad Capacity Lrevg
391600,King Lucas,King Lucas,2016-01-12,2016,4.99,"Action,  Adventure,  Indie","Single-player, Online Multi-Player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Stats, Steam Leaderboards",False,Devilishgames,Devilishgames
446850,Mindball Play,Mindball Play,2016-01-12,2016,6.99,"Action,  Casual,  Indie,  Racing,  Simulation,  Early Access","Single-player, Multi-player, Online Multi-Player, Local Multi-Player, Shared/Split Screen, Steam Achievements, Full controller support",True,Interactive Productline Team,Interactive Productline Ip Ab
557700,Empyrean,Empyrean,2016-01-12,2016,5.99,"Adventure,  Indie,  RPG","Single-player, Steam Achievements, Captions available, Steam Cloud",False,Choice Of Games,Choice Of Games
530130,Akuto Mad World,Akuto: Mad World,2016-01-12,2016,10.99,"Action,  Casual,  Indie,  Early Access","Single-player, Multi-player, Online Multi-Player, Local Multi-Player, Co-op, Online Co-op, Local Co-op, Shared/Split Screen, Full controller support, Steam Workshop, Steam Cloud, Stats, Steam Leaderboards, Includes level editor",True,Hut,Hut
558301,Master Of Orion Elerian Fiefdoms,Master of Orion: Elerian Fiefdoms,2016-01-12,2016,9.99,Strategy,"Single-player, Multi-player, Downloadable Content, Steam Achievements, Steam Trading Cards, Steam Cloud, Stats",False,Ngd Studios,Wargaming Labs
558302,Master Of Orion Gnolam League,Master of Orion: Gnolam League,2016-01-12,2016,9.99,Strategy,"Single-player, Multi-player, Downloadable Content, Steam Achievements, Steam Trading Cards, Steam Cloud, Stats",False,Ngd Studios,Wargaming Labs
558300,Master Of Orion Trilarian Shoal,Master of Orion: Trilarian Shoal,2016-01-12,2016,9.99,Strategy,"Single-player, Multi-player, Downloadable Content, Steam Achievements, Steam Trading Cards, Steam Cloud, Stats",False,Ngd Studios,Wargaming Labs
284240,Maize,Maize,2016-01-12,2016,19.99,"Adventure,  Indie","Single-player, Partial Controller Support",False,Finish Line Games,Finish Line Games
549810,Bunny Piggy,Bunny &amp; Piggy,2016-01-12,2016,0.99,Indie,"Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support",False,Brzezinski,Sifaka Digital
563910,Guardian Of December,Guardian Of December,2016-01-12,2016,4.99,"Adventure,  Casual,  Indie,  RPG,  Strategy","Single-player, Steam Trading Cards",False,Vidas Salavejus,Vidas Salavejus
555760,Adrenaline Adventure,Adrenaline Adventure,2016-10-11,2016,4.99,"Action,  Adventure,  Indie,  Racing,  Simulation","Single-player, Steam Trading Cards",False,David Pierucci,David Pierucci
557860,Azurea Juncture,Azurea Juncture,2016-01-11,2016,4.99,Casual,"Single-player, Steam Achievements, Steam Trading Cards",False,Rimebelle Express,Rimebelle Express
548410,Sleeping Valley Soundtrack,Sleeping Valley - Soundtrack,2016-12-11,2016,0.99,"Action,  Adventure,  Casual,  Indie","Single-player, Downloadable Content, Steam Trading Cards, Commentary available",False,White Dog,White Dog
555610,Gunmetal Arcadia Zero,Gunmetal Arcadia Zero,2016-06-05,2016,5.99,"Action,  Adventure,  Indie","Single-player, Steam Achievements, Full controller support, Steam Cloud",False,Minor Key Games,Minor Key Games
556600,Gunmetal Arcadia Zero Ost,Gunmetal Arcadia Zero OST,2016-06-05,2016,3.99,"Action,  Adventure,  Indie","Single-player, Downloadable Content, Steam Achievements, Full controller support, Steam Cloud",False,Minor Key Games,Minor Key Games
541190,Nodiatis,Nodiatis,2008-08-05,2008,0.0,"Adventure,  Free to Play,  Indie,  Massively Multiplayer,  RPG","Single-player, Multi-player, Online Multi-Player, MMO, Co-op, Online Co-op, Cross-Platform Multiplayer, In-App Purchases, Partial Controller Support",False,Glitchless Llc,Glitchless Llc
541380,Physdrive,PhysDrive,2016-10-11,2016,0.99,"Action,  Racing","Single-player, Steam Achievements, Steam Trading Cards",False,Royal Deal Games,Royal Deal Games
534840,Go Go Nippon,Go! Go! Nippon! 2016,2016-11-11,2016,7.99,Adventure,"Single-player, Downloadable Content, Steam Achievements, Steam Trading Cards, Steam Cloud",False,Overdrive,Mangagamer
550170,Rpg Fighter League,RPG Fighter League,2016-11-11,2016,2.99,"Action,  Indie,  RPG,  Early Access","Single-player, Steam Achievements, Partial Controller Support",True,Owl Green Sea,Owl Green Sea
466480,Rage Pig,Rage Pig,2016-11-11,2016,1.99,"Action,  Adventure,  Indie","Single-player, Steam Achievements, Steam Trading Cards",False,Alexander Kov,Alexander Kov
546960,Mechatroniks Attack,Mechatroniks Attack,2016-01-12,2016,0.99,"Action,  Adventure,  Indie","Single-player, Full controller support",False,Ludax,Ludax
556100,Dont Open The Doors Original Soundtrack,Don't open the doors! - Original Soundtrack,2016-11-11,2016,1.99,"Action,  Adventure,  Indie,  RPG","Single-player, Downloadable Content, Steam Achievements, Full controller support, Steam Trading Cards",False,Anton Riot,Nan
522090,Medieval Defenders,Medieval Defenders,2016-11-11,2016,0.0,"Casual,  Strategy","Single-player, Steam Achievements, Steam Trading Cards, In-App Purchases",False,Creobit,Floor
403640,Dishonored,Dishonored 2,2016-11-11,2016,39.99,Action,"Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud",False,Arkane Studios,Bethesda Softworks
551500,Star Fight,Star Fight,2016-05-11,2016,3.99,"Casual,  Simulation",Single-player,False,K Games,K Games
525630,Resin,Resin,2016-11-11,2016,4.99,"Action,  Adventure,  Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards",False,Rinberd,Rinberd
500940,Get The Gems,GET THE GEMS,2016-11-11,2016,0.99,"Action,  Casual,  Indie","Single-player, Steam Achievements, Steam Trading Cards",False,Psylabs,Psylabs
545050,Badiya,Badiya,2016-11-11,2016,19.99,"Action,  Adventure,  Indie,  RPG,  Simulation,  Strategy,  Early Access","Single-player, Steam Achievements, Full controller support",True,Semaphore,Semaphore
463250,One Tower,One Tower,2016-10-11,2016,0.0,"Free to Play,  Strategy,  Early Access","Multi-player, Online Multi-Player, In-App Purchases",True,Skyreacher Entertainment,Skyreacher Entertainment
549670,Incursion The Thing,Incursion The Thing,2016-11-11,2016,4.99,"Action,  Indie,  Strategy","Single-player, Steam Achievements, Steam Trading Cards",False,Booblycparafeks,Booblyc Ou
554530,Crackhead,CRACKHEAD,2016-10-11,2016,0.99,"Casual,  Indie","Single-player, Co-op, Local Co-op, Shared/Split Screen, Steam Achievements, Steam Trading Cards, Includes level editor",False,Kev Jackson,Kev Jackson
520910,Kokurase Episode,Kokurase - Episode 1,2016-10-11,2016,0.0,"Adventure,  Free to Play,  Indie,  RPG","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support",False,Galantidenfami Nico Game Magazine,Degica
549840,Rpg Maker Mv Fsm Town Of Beginnings Tiles,RPG Maker MV - FSM: Town of Beginnings Tiles,2016-10-11,2016,24.99,"Design &amp; Illustration,  Web Publishing","Single-player, Downloadable Content, Steam Trading Cards, Partial Controller Support",False,Kadokawayoji Ojimarefmap,Degica
550380,Dodonpachi Resurrection Black Label Original Sound Track,DoDonPachi Resurrection BLACK LABEL Original Sound Track,2016-10-11,2016,5.99,Action,"Single-player, Local Multi-Player, Co-op, Shared/Split Screen, Downloadable Content, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards",False,Cave Interactive Coltd,Degica
536490,Perfect Fit Totemland,Perfect Fit - Totemland,2016-10-11,2016,3.99,"Casual,  Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards",False,Homiebear Studio,Homiebear Studio
557280,Welcome To The Game Hacker Mode,Welcome to the Game - Hacker Mode,2016-11-11,2016,0.99,"Indie,  Simulation","Single-player, Downloadable Content",False,Reflect Studios,Reflect Studios
518740,Why Is The Princess In A Magic Forest,Why is the Princess in a Magic Forest?!,2016-10-11,2016,7.99,Indie,"Single-player, Steam Achievements",False,Fat Walrus Games,Fat Walrus Games
555940,Fairyland Fairy Power,Fairyland: Fairy Power,2016-10-11,2016,2.99,"Casual,  Indie,  Strategy","Single-player, Local Multi-Player, Shared/Split Screen, Steam Achievements, Steam Trading Cards",False,Naarassusi Game,Naarassusi Game
516680,Flying Baron,Flying Baron 1916,2016-11-11,2016,14.99,"Action,  Simulation","Single-player, Partial Controller Support, Steam Cloud",False,Magnussoft,Magnussoft
526800,Cubotrox,Cubotrox,2016-11-11,2016,5.99,"Action,  Casual,  Indie","Single-player, Steam Achievements, Full controller support, Steam Cloud, Stats, Steam Leaderboards",False,The Barberians Game Studio,Talking About Media
546340,Dynamic,Dynamic,2016-11-11,2016,1.99,"Action,  Adventure,  Casual,  Indie","Single-player, Steam Trading Cards, Commentary available",False,White Dog,White Dog
512314,Ts Marketplace Db Sgns Container Wagon Pack,TS Marketplace: DB Sgns Container Wagon Pack,2016-11-11,2016,4.99,Simulation,"Single-player, Downloadable Content, Steam Achievements, Full controller support, Steam Trading Cards, Steam Workshop, Steam Cloud, Steam Leaderboards",False,Skyhook Games,Dovetail Games
512313,Ts Marketplace Bb Sgns Container Wagon Pack,TS Marketplace: ÖBB Sgns Container Wagon Pack,2016-11-11,2016,4.99,Simulation,"Single-player, Downloadable Content, Steam Achievements, Full controller support, Steam Trading Cards, Steam Workshop, Steam Cloud, Steam Leaderboards",False,Skyhook Games,Dovetail Games
552670,Rite Of Passage The Perfect Show Collectors Edition,Rite of Passage: The Perfect Show Collector's Edition,2016-11-11,2016,9.99,"Adventure,  Casual",Single-player,False,Mad Head Games,Big Fish Games
448180,Train Simulator Db Br Loco Addon,Train Simulator: DB BR 114 Loco Add-On,2016-10-11,2016,19.99,Simulation,"Single-player, Downloadable Content, Steam Achievements, Full controller support, Steam Trading Cards, Steam Workshop, Steam Cloud, Steam Leaderboards",False,Dovetail Games,Dovetail Games Trains
507490,Ashes Of The Singularity Escalation,Ashes of the Singularity: Escalation,2016-10-11,2016,39.99,"Indie,  Simulation,  Strategy","Single-player, Multi-player, Online Multi-Player, Co-op, Online Co-op, Steam Achievements, Steam Trading Cards, Steam Cloud, Stats",False,Stardock Entertainmentoxide Games,Stardock Entertainment
